City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
380,Labuhan,ID,2022-06-05 19:11:30,-6.8844,112.2051,78.49,87,100,5.57
381,Riyadh,SA,2022-06-05 19:08:45,24.6877,46.7219,91.54,7,0,3.78
382,Cache Creek,CA,2022-06-05 19:11:30,50.8101,-121.3246,62.91,73,100,5.03
383,Saint-Francois,FR,2022-06-05 19:07:37,46.4154,3.9054,69.24,64,0,8.05
384,Khuzhir,RU,2022-06-05 19:11:31,53.1939,107.3397,46.29,88,20,9.66
385,Cockburn Town,TC,2022-06-05 19:11:31,21.4612,-71.1419,81.03,83,100,9.4
386,Ponnani,IN,2022-06-05 19:11:31,10.767,75.9252,79.92,86,100,2.89
387,Nanortalik,GL,2022-06-05 19:11:32,60.1432,-45.2371,43.86,71,79,3.27
388,Rocha,UY,2022-06-05 19:08:26,-34.4833,-54.3333,60.53,78,100,5.82
389,Necochea,AR,2022-06-05 19:11:32,-38.5473,-58.7368,54.95,54,100,3.83
390,Nabire,ID,2022-06-05 19:11:33,-3.3667,135.4833,72.75,91,14,3.18
391,Arona,ES,2022-06-05 19:11:33,28.0996,-16.681,67.98,60,20,24.16
392,Orlik,RU,2022-06-05 19:11:33,52.5178,99.825,44.82,89,100,1.41
393,Praia Da Vitoria,PT,2022-06-05 19:11:34,38.7333,-27.0667,65.75,92,100,4.63
394,Vuktyl,RU,2022-06-05 19:11:34,63.8567,57.3094,50.49,41,18,10.13
395,Aktau,KZ,2022-06-05 19:11:34,43.65,51.2,73.98,43,98,1.95
396,Progreso,MX,2022-06-05 19:11:35,21.2833,-89.6667,94.1,68,21,12.3
397,Concepcion Del Oro,MX,2022-06-05 19:11:35,24.6333,-101.4167,79.9,21,2,8.32
398,Funehiki,JP,2022-06-05 19:11:35,37.4333,140.5833,52.75,97,100,4.88
399,Dorogobuzh,RU,2022-06-05 19:11:36,54.915,33.2972,54.3,82,69,6.67
400,Bestobe,KZ,2022-06-05 19:11:36,52.4994,73.0975,53.22,57,100,6.87
401,Atasu,KZ,2022-06-05 19:08:39,48.6814,71.6433,54.21,54,100,11.65
402,Humaita,BR,2022-06-05 19:11:37,-7.5061,-63.0208,83.73,68,100,2.01
403,Khandbari,NP,2022-06-05 19:11:37,27.3747,87.2039,73.29,85,100,1.1
404,Los Llanos De Aridane,ES,2022-06-05 19:11:37,28.6585,-17.9182,68.13,79,20,16.11
405,Mackay,AU,2022-06-05 19:11:38,-21.15,149.2,69.67,84,99,4.54
406,Soloneshnoye,RU,2022-06-05 19:11:38,51.6544,84.3197,42.24,96,65,5.59
407,Los Lunas,US,2022-06-05 19:11:38,34.8062,-106.7334,89.65,15,14,5.01
408,Amboasary,MG,2022-06-05 19:11:39,-25.0333,46.3833,68.92,85,98,3.67
409,Khor,RU,2022-06-05 19:11:39,47.8861,134.9464,47.39,71,6,3.24
410,Viedma,AR,2022-06-05 19:11:39,-40.8135,-62.9967,61.63,49,6,16.4
411,Badou,TG,2022-06-05 19:11:40,7.5833,0.6,76.41,82,100,7.09
412,Ruza,RU,2022-06-05 19:11:40,55.699,36.1952,50.99,94,47,5.03
413,Coahuayana,MX,2022-06-05 19:11:40,18.7333,-103.6833,88.95,55,73,7.9
414,Presidencia Roque Saenz Pena,AR,2022-06-05 19:11:41,-26.7852,-60.4388,70.23,82,100,2.95
415,La Sarre,CA,2022-06-05 19:08:15,48.8002,-79.1996,60.84,54,75,6.51
416,Ketchikan,US,2022-06-05 19:12:41,55.3422,-131.6461,57.67,72,100,6.91
417,Merritt Island,US,2022-06-05 19:08:47,28.5392,-80.672,87.03,69,0,12.66
418,Waipawa,NZ,2022-06-05 19:12:42,-41.4122,175.5153,48.69,78,99,6.04
419,Nurota,UZ,2022-06-05 19:12:42,40.5614,65.6886,75.27,16,0,5.68
420,Fort Frances,CA,2022-06-05 19:12:43,48.5999,-93.4003,64.17,48,100,4.61
421,Emerald,AU,2022-06-05 19:11:08,-23.5333,148.1667,63.34,91,100,12.88
422,Talara,PE,2022-06-05 19:12:43,-4.5772,-81.2719,75.96,64,0,20.71
423,Waw,SS,2022-06-05 19:12:43,7.7029,27.9953,78.76,58,16,1.68
424,Bolobo,CD,2022-06-05 19:12:44,-2.1667,16.2333,76.5,64,20,1.57
425,Bahia Blanca,AR,2022-06-05 19:12:44,-38.7196,-62.2724,58.89,51,99,10.04
426,Kimry,RU,2022-06-05 19:12:44,56.8667,37.35,51.89,97,8,5.3
427,Abong Mbang,CM,2022-06-05 19:12:45,3.9833,13.1833,67.93,96,94,0.4
428,Cooma,AU,2022-06-05 19:12:45,-36.2333,149.1333,35.37,93,75,14.97
429,Longonjo,AO,2022-06-05 19:12:46,-12.9067,15.2533,58.44,45,5,4.88
430,Kauhajoki,FI,2022-06-05 19:12:46,62.4333,22.1833,53.76,68,54,5.1
431,Belaya Gora,RU,2022-06-05 19:12:46,68.5333,146.4167,49.98,50,100,8.23
432,Zelenogorskiy,RU,2022-06-05 19:12:47,55.0333,87.0,45.81,85,100,3.24
433,Ust-Kuyga,RU,2022-06-05 19:12:47,70.0167,135.6,60.26,69,56,2.77
434,Cacapava Do Sul,BR,2022-06-05 19:12:47,-30.5122,-53.4914,58.77,99,100,1.86
435,Laguna,US,2022-06-05 19:12:48,38.421,-121.4238,74.05,72,100,5.75
436,Panaba,MX,2022-06-05 19:12:48,21.2833,-88.2667,92.57,45,76,4.41
437,Samarai,PG,2022-06-05 19:11:20,-10.6167,150.6667,82.18,78,68,11.81
438,Jizan,SA,2022-06-05 19:12:49,17.3333,42.6667,86.04,69,1,2.82
439,Panna,IN,2022-06-05 19:12:49,24.7167,80.2,95.54,12,28,2.48
440,Saveh,IR,2022-06-05 19:12:49,35.0213,50.3566,85.32,21,72,9.53
441,Payo,ID,2022-06-05 19:12:50,-3.7508,103.6372,72.57,97,99,2.1
442,Homer,US,2022-06-05 19:12:50,59.6425,-151.5483,65.05,53,0,11.5
443,Westport,US,2022-06-05 19:12:50,41.1415,-73.3579,79.29,44,52,1.99
444,Konstantinovka,RU,2022-06-05 19:12:51,49.6167,127.9833,51.58,72,95,2.26
445,Miramar,US,2022-06-05 19:12:51,25.9873,-80.2323,91.42,68,40,10.36
446,Chapais,CA,2022-06-05 19:11:22,49.7834,-74.8492,49.24,95,100,3.78
447,Dongsheng,CN,2022-06-05 19:12:52,39.8161,109.9776,59.65,21,13,8.59
448,Nasirabad,IN,2022-06-05 19:12:52,26.3,74.7333,89.11,16,4,14.72
449,Rincon,US,2022-06-05 19:12:52,32.296,-81.2354,83.91,64,75,9.22
450,Vostok,RU,2022-06-05 19:12:53,46.4856,135.8833,37.99,76,100,3.36
451,Nhulunbuy,AU,2022-06-05 19:12:53,-12.2333,136.7667,77.61,88,100,4.61
452,Tharad,IN,2022-06-05 19:12:53,24.3961,71.6267,86.11,59,100,14.16
453,Pemangkat,ID,2022-06-05 19:12:54,1.1667,108.9667,78.17,84,100,4.23
454,Korhogo,CI,2022-06-05 19:12:54,9.45,-5.6333,86.56,43,100,2.75
455,Coihaique,CL,2022-06-05 19:12:54,-45.5752,-72.0662,46.35,53,75,5.75
456,Kungurtug,RU,2022-06-05 19:12:55,50.5994,97.5228,44.44,88,40,2.42
457,Visnes,NO,2022-06-05 19:12:55,59.3556,5.2242,59.83,62,0,18.41
458,Mapiripan,CO,2022-06-05 19:12:56,2.8892,-72.1256,79.32,78,100,0.83
459,Pangai,TO,2022-06-05 19:12:56,-19.8,-174.35,77.81,76,95,13.38
460,Opuwo,NA,2022-06-05 19:12:56,-18.0607,13.84,61.75,34,100,8.57
461,Matara,LK,2022-06-05 19:12:57,5.9485,80.5353,77.18,91,100,10.18
462,Wuwei,CN,2022-06-05 19:13:57,37.9281,102.6414,67.69,34,100,5.68
463,Whitianga,NZ,2022-06-05 19:11:55,-36.8333,175.7,58.89,88,100,8.37
464,Porto Novo,BJ,2022-06-05 19:11:23,6.4965,2.6036,77.74,76,100,11.01
465,Nehe,CN,2022-06-05 19:13:58,48.4833,124.8333,48.38,78,0,8.68
466,General Roca,AR,2022-06-05 19:13:58,-39.0333,-67.5833,65.62,37,3,16.78
467,Bulgan,MN,2022-06-05 19:13:58,48.8125,103.5347,55.81,47,100,5.79
468,Tecoanapa,MX,2022-06-05 19:13:59,16.5167,-98.75,85.68,67,19,9.82
469,Manadhoo,MV,2022-06-05 19:13:59,5.7667,73.3833,82.67,78,99,14.74
470,Guntakal,IN,2022-06-05 19:13:59,15.1667,77.3833,79.92,68,100,15.59
471,Pacific Grove,US,2022-06-05 19:14:00,36.6177,-121.9166,70.43,87,90,11.99
472,Mgandu,TZ,2022-06-05 19:14:00,-5.95,34.1333,61.21,62,55,5.64
473,Yar-Sale,RU,2022-06-05 19:14:00,66.8333,70.8333,36.81,49,36,4.09
474,Asfi,MA,2022-06-05 19:14:01,32.2994,-9.2372,69.98,72,0,22.95
475,Elko,US,2022-06-05 19:14:01,41.0002,-115.5012,68.02,66,100,17.29
476,Libreville,GA,2022-06-05 19:14:01,0.3925,9.4537,76.78,87,100,6.69
477,Chiquilistlan,MX,2022-06-05 19:14:02,20.2,-103.8167,81.88,44,3,4.03
478,Dunedin,NZ,2022-06-05 19:10:07,-45.8742,170.5036,48.79,69,0,1.99
479,Lalmohan,BD,2022-06-05 19:14:02,22.3384,90.7419,83.97,82,51,14.63
480,Guane,CU,2022-06-05 19:14:04,22.2025,-84.0875,90.72,52,52,7.92
481,Sorong,ID,2022-06-05 19:14:04,-0.8833,131.25,77.52,82,61,6.02
482,Lahad Datu,MY,2022-06-05 19:14:04,5.0268,118.327,76.05,91,100,1.81
483,Xichang,CN,2022-06-05 19:14:05,27.8964,102.2634,62.19,85,100,2.46
484,Rafaela,AR,2022-06-05 19:14:05,-31.2503,-61.4867,64.99,59,100,5.57
485,Paredon,MX,2022-06-05 19:14:06,16.0333,-93.8667,85.78,69,100,9.48
486,Batagay,RU,2022-06-05 19:14:06,67.6333,134.6333,59.9,65,3,3.15
487,Benghazi,LY,2022-06-05 19:14:06,32.1167,20.0667,76.32,73,0,9.51
488,Xianshuigu,CN,2022-06-05 19:14:07,38.985,117.3828,71.6,40,0,15.66
489,Coxim,BR,2022-06-05 19:14:07,-18.5067,-54.76,96.19,22,4,8.7
490,San Patricio,US,2022-06-05 19:14:07,28.017,-97.5169,97.52,40,0,17.56
491,Picayune,US,2022-06-05 19:13:02,30.5255,-89.6795,94.08,62,100,2.62
492,Katobu,ID,2022-06-05 19:14:08,-4.9408,122.5276,74.14,95,44,2.13
493,Mizdah,LY,2022-06-05 19:14:08,31.4451,12.9801,86.79,22,0,14.67
494,Horn Lake,US,2022-06-05 19:14:08,34.9554,-90.0348,89.58,43,20,6.91
495,Ahipara,NZ,2022-06-05 19:14:09,-35.1667,173.1667,57.79,89,41,5.3
496,Binga,ZW,2022-06-05 19:14:09,-17.6203,27.3414,63.0,49,0,3.49
497,Fukue,JP,2022-06-05 19:14:10,32.6881,128.8419,68.88,87,100,24.43
498,Faya,SA,2022-06-05 19:14:10,18.3851,42.4509,68.52,22,57,3.02
499,Birin,NP,2022-06-05 19:14:10,26.8865,88.0718,62.82,86,53,3.85
500,Tiruchchirappalli,IN,2022-06-05 19:14:11,10.8167,78.6833,77.11,88,100,11.5
501,Lesnoy,RU,2022-06-05 19:14:11,57.6198,63.0784,53.98,70,100,4.76
502,Estrela,BR,2022-06-05 19:14:12,-28.0611,-50.9383,60.6,97,100,3.78
503,Hambantota,LK,2022-06-05 19:14:12,6.1241,81.1185,78.6,85,100,15.88
504,Vanderhoof,CA,2022-06-05 19:12:37,54.0166,-124.0198,63.99,51,100,6.4
505,Roma,US,2022-06-05 19:13:30,43.2128,-75.4557,74.37,38,40,5.99
506,Flinders,AU,2022-06-05 19:14:13,-34.5833,150.8552,50.18,73,6,10.0
507,Kabinda,CD,2022-06-05 19:14:13,-6.1333,24.4833,70.74,49,1,5.44
508,Ojhar,IN,2022-06-05 19:14:13,20.1,73.9333,80.19,65,100,12.08
509,Plouzane,FR,2022-06-05 19:15:14,48.3833,-4.6167,59.32,74,75,12.66
510,Arlit,NE,2022-06-05 19:15:14,18.7369,7.3853,93.58,8,33,4.79
511,Monchegorsk,RU,2022-06-05 19:15:14,67.9397,32.8739,49.64,87,100,6.8
512,Aloleng,PH,2022-06-05 19:15:15,16.1307,119.7824,81.82,76,100,7.92
513,Mufumbwe,ZM,2022-06-05 19:15:15,-13.6833,24.8,54.86,61,0,5.32
514,Mount Isa,AU,2022-06-05 19:15:15,-20.7333,139.5,65.97,72,100,9.22
515,Virginia Beach,US,2022-06-05 19:12:51,36.8529,-75.978,82.44,63,40,16.11
516,Namatanai,PG,2022-06-05 19:15:16,-3.6667,152.4333,77.52,82,70,1.68
517,Bilma,NE,2022-06-05 19:15:16,18.6853,12.9164,96.39,10,46,5.19
518,Kalamata,GR,2022-06-05 19:15:17,37.0389,22.1142,77.11,79,20,0.0
519,Codrington,AU,2022-06-05 19:15:17,-38.2667,141.9667,49.26,67,100,19.35
520,Alice Springs,AU,2022-06-05 19:15:17,-23.7,133.8833,44.15,93,40,0.0
521,Igunga,TZ,2022-06-05 19:15:18,-4.2833,33.8833,72.43,37,78,5.53
522,Ormara,PK,2022-06-05 19:15:18,25.2088,64.6357,81.37,88,0,14.61
523,Marsh Harbour,BS,2022-06-05 19:10:42,26.5412,-77.0636,80.29,70,0,10.58
524,Bogalusa,US,2022-06-05 19:15:18,30.791,-89.8487,91.45,40,40,3.44
525,Santa Cruz Do Sul,BR,2022-06-05 19:15:19,-29.7175,-52.4258,63.95,98,100,1.14
526,Tucupita,VE,2022-06-05 19:15:19,9.0622,-62.051,82.22,81,100,5.01
527,Chissamba,AO,2022-06-05 19:15:19,-12.1667,17.3333,56.75,46,0,2.44
528,Miraflores,MX,2022-06-05 19:15:20,19.2167,-98.8083,77.76,38,100,3.76
529,Saint-Felicien,CA,2022-06-05 19:15:20,48.6501,-72.4491,61.48,72,75,5.75
530,Kastamonu,TR,2022-06-05 19:15:21,41.5,33.6667,57.07,78,53,4.0
531,Cruzeiro Do Sul,BR,2022-06-05 19:15:21,-29.5128,-51.9853,64.51,95,100,2.82
532,Vila Velha,BR,2022-06-05 19:13:46,-20.3297,-40.2925,75.15,68,0,11.99
533,Fairview,US,2022-06-05 19:15:22,40.8126,-73.999,79.83,30,0,9.22
534,Bandiagara,ML,2022-06-05 19:15:22,14.3501,-3.6104,100.72,11,13,7.83
535,Bakel,SN,2022-06-05 19:15:22,14.905,-12.4568,104.29,20,3,5.73
536,Hazleton,US,2022-06-05 19:15:23,40.9584,-75.9746,74.16,33,0,4.61
537,Ucluelet,CA,2022-06-05 19:15:23,48.9329,-125.5528,54.09,94,100,8.93
538,Waingapu,ID,2022-06-05 19:15:23,-9.6567,120.2641,76.78,81,57,4.21
539,Nemuro,JP,2022-06-05 19:15:24,43.3236,145.575,43.27,87,100,11.07
540,Kardymovo,RU,2022-06-05 19:15:24,54.8902,32.4311,53.46,80,45,5.86
541,Port Augusta,AU,2022-06-05 19:15:24,-32.5,137.7667,48.42,78,10,8.39
542,Tommot,RU,2022-06-05 19:15:25,58.9564,126.2925,55.81,78,59,2.55
543,Zaria,NG,2022-06-05 19:15:25,11.1113,7.7227,76.23,58,90,1.16
544,Ust-Ilimsk,RU,2022-06-05 19:15:26,58.0006,102.6619,39.29,90,9,0.87
545,Trelew,AR,2022-06-05 19:15:26,-43.249,-65.3051,57.87,35,100,12.03
546,Sorland,NO,2022-06-05 19:15:26,67.667,12.6934,44.46,64,100,25.48
547,Vega De Alatorre,MX,2022-06-05 19:15:27,20.0333,-96.6333,88.59,59,66,11.32
548,Burnie,AU,2022-06-05 19:15:27,-41.0667,145.9167,49.14,79,96,14.09
549,Maniitsoq,GL,2022-06-05 19:15:27,65.4167,-52.9,46.71,60,0,6.49
550,Kissimmee,US,2022-06-05 19:10:47,28.3047,-81.4167,93.15,53,75,6.91
551,Mahajanga,MG,2022-06-05 19:15:28,-15.7167,46.3167,71.62,88,75,8.05
552,Buraydah,SA,2022-06-05 19:15:28,26.326,43.975,91.85,6,0,6.04
553,Lubartow,PL,2022-06-05 19:15:29,51.4603,22.6095,63.09,59,84,6.22
554,Aromashevo,RU,2022-06-05 19:15:29,56.8602,68.6375,52.81,59,92,4.68
555,Chlorakas,CY,2022-06-05 19:15:29,34.8042,32.4083,74.28,73,75,4.61
556,Dali,CN,2022-06-05 19:14:00,25.7,100.1833,63.32,94,98,4.9
557,Port Hawkesbury,CA,2022-06-05 19:13:28,45.6169,-61.3485,61.9,83,100,10.36
558,Alekseyevsk,RU,2022-06-05 19:16:30,57.8406,108.3492,49.1,98,100,4.03
559,Manosque,FR,2022-06-05 19:16:30,43.8288,5.7869,76.57,41,1,8.72
560,Goya,AR,2022-06-05 19:16:31,-29.14,-59.2626,62.58,91,100,5.44
561,Sinnamary,GF,2022-06-05 19:16:31,5.3833,-52.95,81.84,80,93,8.23
562,Moree,AU,2022-06-05 19:16:32,-29.4667,149.85,47.57,78,8,8.16
563,Kochi,IN,2022-06-05 19:16:32,9.9399,76.2602,75.18,83,100,5.01
564,Vanimo,PG,2022-06-05 19:16:33,-2.6741,141.3028,75.92,90,75,4.97
565,Verkhnyaya Inta,RU,2022-06-05 19:16:33,65.9811,60.3094,47.35,47,8,13.47
566,Awjilah,LY,2022-06-05 19:16:33,29.1081,21.2869,84.96,29,0,19.15
567,Saidpur,BD,2022-06-05 19:16:34,25.7777,88.8917,77.22,93,39,7.05
568,Tourlaville,FR,2022-06-05 19:16:34,49.6383,-1.5664,60.22,67,0,6.91
569,Wanning,CN,2022-06-05 19:16:34,18.8003,110.3967,80.96,88,100,10.58
570,Maragogi,BR,2022-06-05 19:16:35,-9.0122,-35.2225,78.26,81,22,10.18
